Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date
"50 East Street, Hamilton","999,999",For Sale,43.2221238,-79.642234,3,1,12 Mar 25
"46 Kenmore Road, Hamilton","875,000",For Sale,43.2686414,-79.8969405,3,2,12 Mar 25
"1400 Grosvenor Street, Oakville","4,000",For Rent,43.480971,-79.68615989999999,4,3,12 Mar 25
"7 David Street, Brampton","869,000",For Sale,43.6898153,-79.7661518,3,2,12 Mar 25
"163 John Street, Markham","2,600",For Rent,43.816195,-79.4088227,2,1,12 Mar 25
"9080 Woodbine Avenue, Markham","888,000",For Sale,43.8635437,-79.3620318,3,3,12 Mar 25
"9150 Dufferin Street, Vaughan","1,099,000",For Sale,43.8413252,-79.483198,3,3,12 Mar 25
"606 - 570 Proudfoot Lane, London","339,900",For Sale,42.983631,-81.2840709,1,1,12 Mar 25
"6 - 10 Reddington Drive, Caledon","1,599,900",For Sale,43.9455699,-79.84268,2,4,12 Mar 25
"615 - 225 Commerce Street, Vaughan","2,000",For Rent,43.7918133,-79.5326166,1,1,12 Mar 25
"413 - 191 Lake Driveway Drive, Ajax","2,500",For Rent,43.8238429,-79.0358038,2,2,12 Mar 25
"6625 Crawford Landing, Edmonton","599,900",For Sale,53.4001264,-113.5967207,3,3,12 Mar 25
"246 Longfields Drive, Ottawa","699,900",For Sale,45.2891111,-75.73217799999999,3,3,11 Mar 25
"58 Evanscrest Gardens, Calgary","509,990",For Sale,51.1819804,-114.0993012,3,3,11 Mar 25
"1648 Strathcona Gate, Strathmore","499,649",For Sale,51.06504959999999,-113.3867639,4,3,11 Mar 25
"308 - 51 Times Avenue, Markham","548,000",For Sale,43.8403473,-79.39152779999999,,,11 Mar 25
"415 - 770 Whitlock Avenue, Milton","2,550",For Rent,43.4979217,-79.83712059999999,1,2,11 Mar 25
"909 - 58 Orchard View Boulevard, Toronto","2,100",For Rent,43.7079279,-79.40070349999999,2,2,11 Mar 25
"1809 - 275 Yorkland Road, Toronto","2,950",For Rent,43.7746398,-79.33694849999999,1,1,11 Mar 25
"801 - 2085 Skyline Court, Burnaby","698,000",For Sale,49.265196,-123.0049648,2,2,11 Mar 25
"426 Leaside Avenue, Lethbridge","425,000",For Sale,49.6940804,-112.7931328,1,1,11 Mar 25
"7988 Watson Street, Niagara Falls","619,900",For Sale,43.09462389999999,-79.13053219999999,5,3,11 Mar 25
"294 Burns Street, Strathroy-caradoc","519,900",For Sale,42.94674149999999,-81.6252356,4,2,11 Mar 25
"93 Kirk Drive, Markham","1,688,800",For Sale,43.8293985,-79.4195289,3,3,11 Mar 25
"501 Mcgregor Farm Trail, Newmarket","1,850,000",For Sale,44.0501314,-79.500361,4,4,11 Mar 25
"242 Parkview Avenue, Toronto","3,388,000",For Sale,43.77419,-79.40007560000001,4,4,11 Mar 25
"18 Arran Crescent, Toronto","1,498,000",For Sale,43.7994624,-79.4044529,4,7,11 Mar 25
"26 Douglas Road, Richmond Hill","1,799,000",For Sale,43.9437483,-79.4512484,4,4,11 Mar 25
"500 - 2330 Kennedy Road, Toronto",23,For Rent,43.78385189999999,-79.28933529999999,3,1,11 Mar 25
"1203 - 5101 Dundas Street, Toronto","449,000",For Sale,43.6449812,-79.5319617,,,11 Mar 25
"4006 - 950 Portage Parkway, Vaughan","699,990",For Sale,43.7975723,-79.52847919999999,1,1,11 Mar 25
"2510 - 195 Commerce Street, Vaughan","2,050",For Rent,43.79121929999999,-79.53278879999999,1,1,11 Mar 25
"PH3602 - 70 Town Centre Court, Toronto","719,900",For Sale,43.7737121,-79.2554562,2,2,11 Mar 25
"TH 103 - 2301 Danforth Avenue, Toronto","729,900",For Sale,43.6868055,-79.30741929999999,1,2,11 Mar 25
"1649 Enright Way, Edmonton","754,900",For Sale,53.46223,-113.67149,4,3,11 Mar 25
"74 - 1391 Starling Drive, Edmonton","334,900",For Sale,53.5988781,-113.6529241,2,3,11 Mar 25
"7408 - 7327 South Terwillegar Drive, Edmonton","298,900",For Sale,53.4360543,-113.5780921,2,2,11 Mar 25
"14344 92a Avenue, Edmonton","1,150,000",For Sale,53.5278778,-113.5707387,5,5,11 Mar 25
"101 Lumen Place, Ottawa","3,000",For Rent,45.4438329,-75.5179229,3,4,11 Mar 25
"8439 Silver Springs Road, Calgary","769,000",For Sale,51.1090616,-114.2086809,5,3,11 Mar 25
"1002 - 2055 Pendrell Street, Vancouver","768,000",For Sale,49.2906112,-123.144247,1,1,11 Mar 25
"154 Blackmore Avenue, Richmond Hill","1,699,000",For Sale,43.8511589,-79.39695999999999,5,5,11 Mar 25
"88 Canyon Hill Avenue, Richmond Hill","1,888,000",For Sale,43.890715,-79.459006,4,5,11 Mar 25
"28 Cawker Court, Whitby","1,199,000",For Sale,43.8815951,-78.8951744,4,4,11 Mar 25
"18 Kingfisher Way, Whitby","945,000",For Sale,43.87473,-78.96799,3,4,11 Mar 25
"63 Shippigan Crescent, Toronto","1,588,000",For Sale,43.7781364,-79.3556861,3,4,11 Mar 25
"1666 Mcneil Road, London","699,999",For Sale,42.9530222,-81.17393,3,3,11 Mar 25
"3138 Parkedale Avenue, Brockville","498,000",For Sale,44.5976885,-75.7111219,4,2,11 Mar 25
"11 Mount Pleasant Avenue, London North","480,000",For Sale,42.9846563,-81.2608791,3,1,11 Mar 25
"81 Main Street, Brighton","1,090,000",For Sale,44.04129580000001,-77.7398463,5,4,11 Mar 25
"29 Kemp Road, Grimsby","2,499,990",For Sale,43.16446,-79.56586899999999,,,11 Mar 25
"19 The Prom, Niagara-on-the-lake","985,000",For Sale,43.2416531,-79.0753371,3,3,11 Mar 25
"128 Durham Avenue, Barrie","1,288,000",For Sale,44.3607397,-79.6014488,5,5,11 Mar 25
"434 - 8351 Mclaughlin Road, Brampton","399,000",For Sale,43.6635345,-79.752326,0,1,11 Mar 25
"1617 - 15 La Rose Avenue, Toronto","578,800",For Sale,43.68634,-79.51419,3,2,11 Mar 25
"702 - 335 Webb Drive, Mississauga","649,000",For Sale,43.58602,-79.64196,2,2,11 Mar 25
"813 - 8110 Birchmount Road, Markham","652,000",For Sale,43.8502896,-79.32573649999999,1,2,11 Mar 25
"1011 - 28 Ann Street, Mississauga","2,100",For Rent,43.5563609,-79.5856811,1,1,11 Mar 25
"1426 - 8119 Birchmount Road, Markham","2,400",For Rent,43.8513232,-79.3251447,1,2,11 Mar 25
"2720 - 230 Simcoe Street, Toronto","2,150",For Rent,43.65328239999999,-79.3889093,1,1,11 Mar 25
"409 - 181 Sheppard Avenue, Toronto","2,000",For Rent,43.7593762,-79.4197366,0,1,11 Mar 25
"403 - 5180 Yonge Street, Toronto","2,350",For Rent,43.7704653,-79.4138309,1,1,11 Mar 25
"4218 Brighton Circle, Saskatoon","425,000",For Sale,52.1256417,-106.5441111,2,3,11 Mar 25
"45 - 14620 26 Street, Edmonton","183,900",For Sale,53.6112653,-113.3796189,3,3,11 Mar 25
"15C - 5715 133 Avenue, Edmonton","75,000",For Sale,53.5936004,-113.4302492,2,1,11 Mar 25
"936 Embankment Street, Ottawa","949,900",For Sale,45.2679481,-75.8924239,2,1,11 Mar 25
"3722 St Joseph Boulevard, Ottawa","549,880",For Sale,45.488332,-75.4822246,4,3,11 Mar 25
"105 - 121 Quarry Way, Calgary","600,000",For Sale,50.9643542,-114.0209061,3,1,11 Mar 25
"176 Constable Road, Calgary","1,375,000",For Sale,51.0849421,-114.1071871,1,1,11 Mar 25
"318 - 599 Dansey Avenue, Coquitlam","499,800",For Sale,49.2474165,-122.8870444,5,3,11 Mar 25
"4630 Ambience Drive, Nanaimo","659,000",For Sale,49.22635950000001,-123.9736789,1,1,11 Mar 25
"455 Cedric Terrace, Milton","1,535,000",For Sale,43.4807182,-79.869018,4,5,11 Mar 25
"3041 Sandy Acres Avenue, Severn","999,900",For Sale,44.7117853,-79.37670399999999,4,3,11 Mar 25
"Cartier Crescent, Richmond Hill","3,100",For Rent,43.8814914,-79.4203002,3,2,11 Mar 25
"3149 Hellicar Road, Courtenay","2,449,000",For Sale,49.7532942,-125.0632659,8,6,11 Mar 25
"203 - 70 Valleywood Drive, Markham",24,For Rent,43.8549666,-79.3657325,,,12 Mar 25
"3002 - 385 Prince Of Wales Drive, Mississauga","2,995",For Rent,43.58904,-79.64959999999999,2,1,11 Mar 25
"8017 102 Avenue, Peace River","1,100,000",For Sale,56.2310296,-117.3301133,,,11 Mar 25
"Upper - 4036 Dunmow Crescent, Mississauga","3,200",For Rent,43.6039227,-79.62517299999999,3,1,11 Mar 25
"40 Pomander Road, Markham","3,600,000",For Sale,43.8695566,-79.3173393,3,2,11 Mar 25
"447 Second Street, Cornwall","350,000",For Sale,45.0157762,-74.7403189,,,11 Mar 25
"39 Bergeron Pvt , Ottawa","389,900",For Sale,45.4463989,-75.5353215,1,1,11 Mar 25
"203 - 7683 Park Crescent, Burnaby","882,900",For Sale,49.2097159,-122.9495044,2,2,11 Mar 25
"SL 6 - 720 Robinson Street, Coquitlam","1,420,000",For Sale,49.26141759999999,-122.8802032,3,0,11 Mar 25
"4 Titan Trail, Markham","998,888",For Sale,43.8439304,-79.2403124,3,3,11 Mar 25
"Prince Andrew Place, Toronto",1,For Rent,43.7262817,-79.3455824,,,11 Mar 25
"420E - 576 Front Street, Toronto","1,900",For Rent,43.6412266,-79.4005624,0,1,11 Mar 25
"2707 - 45 Charles Street, Toronto","2,400",For Rent,43.6683094,-79.3881913,1,1,11 Mar 25
"Dennis Crescent , Richmond","2,000",For Rent,49.137543,-123.1129155,2,1,11 Mar 25
"Kitchener Street , Vancouver","2,000",For Rent,49.2722969,-123.0547854,2,1,11 Mar 25
"94 Northlands Lane, Medicine Hat","192,900",For Sale,50.0644393,-110.6813409,2,1,11 Mar 25
"34 Cameron Close, Sylvan Lake","485,000",For Sale,52.295595,-114.0915554,5,3,11 Mar 25
"72 Ferndale Avenue, Guelph","831,990",For Sale,43.5807239,-80.25711729999999,3,2,11 Mar 25
"37 Prince Andrew Place, Toronto",1,For Rent,43.7262706,-79.3450024,4,3,11 Mar 25
"1201 - 64 Benton Street, Kitchener","1,600",For Rent,43.4476829,-80.4893742,,,11 Mar 25
"2111 - 50 Wellesley Street, Toronto","2,250",For Rent,43.6656342,-79.3825671,1,1,11 Mar 25
"1533 - 20 Inn On The Park Drive, Toronto","776,688",For Sale,43.7192706,-79.3484002,1,1,11 Mar 25
"1004 - 18 Hillcrest Avenue, Toronto","2,925",For Rent,43.7680606,-79.4107166,2,2,11 Mar 25
"2443 42 Street, Calgary",12,For Sale,51.03163670000001,-113.9732248,2,2,11 Mar 25
"1115 - 298 Sage Meadows Park, Calgary","385,140",For Sale,51.1791101,-114.1327927,,,11 Mar 25
"4214 - 15 Sage Meadows Landing, Calgary","375,707",For Sale,51.1803525,-114.1322777,2,2,11 Mar 25
"372 Marina Bay Place, Sylvan Lake","989,900",For Sale,52.3156309,-114.1073132,2,1,11 Mar 25
"3720 58 Avenue, Innisfail","450,000",For Sale,52.0201417,-113.9699678,3,2,11 Mar 25
"8625 24 Avenue, Coleman","479,900",For Sale,49.6389923,-114.4886225,,,11 Mar 25
"958 Centre Street, Mcnab/braeside","479,900",For Sale,45.4641953,-76.4044503,3,3,11 Mar 25
"Basement - 119 Earlton Road, Toronto","1,850",For Rent,43.7790128,-79.28777989999999,6,2,11 Mar 25
"125 - 1965 Upperpoint Gate, London","649,900",For Sale,42.9570932,-81.3606791,2,1,11 Mar 25
"3600 Hwy 7 Road, Vaughan","43,000",For Sale,43.7903299,-79.5461715,3,3,11 Mar 25
"402 - 11 St Joseph Street, Toronto","599,000",For Sale,43.6657429,-79.3861318,,,11 Mar 25
"539 Belmont Avenue, Kitchener","599,900",For Sale,43.4491328,-80.5161042,2,2,11 Mar 25
"509 Dunsmuir Street, Vancouver","128,000",For Sale,49.2826081,-123.1145946,,,11 Mar 25
"2270 - 8260 Westminster Highway, Richmond","868,000",For Sale,49.1699869,-123.1332324,,,11 Mar 25
"251 Northfield Drive, Waterloo","525,000",For Sale,43.4936752,-80.55581149999999,2,2,11 Mar 25
"108 - 39012 Discovery Way, Squamish","31,941",For Rent,49.7196832,-123.1495645,,,11 Mar 25
"24 Scampton Drive, Ottawa","2,850",For Rent,45.35006689999999,-75.94233109999999,3,3,11 Mar 25
"916 Lesage Way, Ottawa","899,900",For Sale,45.4426655,-75.5206208,4,3,11 Mar 25
"115 South Shore Court, Chestermere","555,000",For Sale,51.0166159,-113.8305392,4,4,11 Mar 25
"38070 Helm Way, Squamish","1,149,000",For Sale,49.6991741,-123.1478333,2,2,11 Mar 25
"602 - 180 2nd Avenue, Vancouver","999,900",For Sale,49.2690663,-123.1088002,2,2,11 Mar 25
"25 - 40653 Tantalus Road, Squamish","999,000",For Sale,49.74542,-123.13401,3,3,11 Mar 25
"78099 Elliotts Grove Street, Central Huron","729,000",For Sale,43.6185,-81.71168999999999,3,1,11 Mar 25
"Moraine Hill Drive, Toronto","2,500",For Rent,43.7762469,-79.2979935,3,2,11 Mar 25
"70 Stedford Crescent, Brampton","999,913",For Sale,43.70096110000001,-79.85073299999999,4,4,11 Mar 25
"388 Parliament Street, Toronto",35,For Rent,43.6613735,-79.3670398,,,11 Mar 25
"76 - 41310 Range Road 282 , Rural Lacombe County","159,000",For Sale,52.5362711,-113.9401885,1,1,11 Mar 25
"119 Rayne Avenue, Oakville","3,780",For Rent,43.4608982,-79.69540649999999,4,3,11 Mar 25
"312 - 3621 Highway 7 Avenue, Markham","628,000",For Sale,43.8541679,-79.3373419,,,11 Mar 25
"1021 - 800 Lawrence Avenue, Toronto","2,250",For Rent,43.7350165,-79.3556296,1,1,11 Mar 25
"Th116 - 38 Hollywood Avenue, Toronto","3,300",For Rent,43.7663521,-79.4096071,2,3,11 Mar 25
"1815 - 25 Telegram Mews, Toronto","2,200",For Rent,43.6410286,-79.3943975,1,1,11 Mar 25
"788 Parkheights Drive, Sooke","1,499,999",For Sale,48.347178,-123.653944,4,4,11 Mar 25
"101 - 1083 Tillicum Road, Esquimalt","650,000",For Sale,48.4453443,-123.3994772,2,2,11 Mar 25
"2179 Spirit Ridge Drive, Langford","3,280,000",For Sale,48.4709178,-123.521602,4,5,11 Mar 25
"2237 Maple Avenue, Sooke","1,199,000",For Sale,48.3801458,-123.7404006,5,3,11 Mar 25
"1 - 1600 Stroulger Road, Nanoose Bay",13,For Sale,49.3060347,-124.2379758,,,11 Mar 25
"1010 - 10145 109 Street, Edmonton","209,900",For Sale,53.54215,-113.50796,3,2,11 Mar 25
"5112 51 Street, Entwistle","119,500",For Sale,53.59616,-114.99458,2,2,11 Mar 25
"8 - 833 Range Road, Whitehorse","150,000",For Sale,60.7500273,-135.0891422,3,1,11 Mar 25
"409 - 85 Foxbend Crescent, Lethbridge","164,900",For Sale,49.72777000000001,-112.814141,4,4,11 Mar 25
"21957 Acadia Street, Maple Ridge","1,399,999",For Sale,49.2190729,-122.613748,2,1,11 Mar 25
"5195 Du Centre Street, Alfred And Plantagenet","549,000",For Sale,45.57044490000001,-75.11875719999999,6,3,11 Mar 25
"Bsmt - 114 Glen Cameron Road, Markham","2,000",For Rent,43.8079045,-79.411451,2,2,11 Mar 25
"16 Turtle Island Road, Toronto","3,650",For Rent,43.72231910000001,-79.4419927,2,1,11 Mar 25
"75 Argyle Avenue, Delhi","574,900",For Sale,42.8496712,-80.4889079,3,3,11 Mar 25
"76 Forest Heights Boulevard, Kleinburg","4,488,000",For Sale,43.8508281,-79.6415201,2,2,11 Mar 25
"274 Raspberry Place, Waterloo","1,190,000",For Sale,43.4501338,-80.5860143,4,7,11 Mar 25
"575 Wentworth Place, Calgary","920,000",For Sale,51.0540876,-114.202845,2,2,11 Mar 25
"207 - 20454 53 Avenue, Langley","469,000",For Sale,49.0981471,-122.6550823,5,4,11 Mar 25
"6817 39a Street, Lloydminster","395,000",For Sale,53.2728469,-110.0455139,2,1,11 Mar 25
"1527 23 Street, Calgary","899,900",For Sale,51.0398755,-114.1170747,5,3,11 Mar 25
"25 Todd Crescent, Southgate","2,900",For Rent,44.1713077,-80.40165549999999,4,3,11 Mar 25
"1 West Avenue, Hamilton","1,648,000",For Sale,43.2121828,-79.6512149,5,4,11 Mar 25
"236 Colonel Bostwick Street, Central Elgin","850,000",For Sale,42.6670313,-81.2138923,4,5,11 Mar 25
"120 Nipigon Avenue, Toronto","6,000",For Rent,43.7993387,-79.4110274,4,3,11 Mar 25
"521 - 859 The Queensway , Toronto","539,800",For Sale,43.6245585,-79.5097756,1,1,11 Mar 25
"1122 - 460 Adelaide Street, Toronto","849,900",For Sale,43.6460973,-79.399839,2,2,11 Mar 25
"5107 - 138 Downes Street, Toronto","2,650",For Rent,43.6446392,-79.3713451,1,2,11 Mar 25
"1801 - 17 Dundonald Street, Toronto","2,800",For Rent,43.6659283,-79.383465,2,1,11 Mar 25
"2309 - 50 O'neill Road, Toronto","2,200",For Rent,43.7328738,-79.34449599999999,1,1,11 Mar 25
"1522 - 1200 Hornby Street, Vancouver","3,775",For Rent,49.2779448,-123.1277664,2,1,11 Mar 25
"3902 - 1011 Cordova Street, Vancouver","3,750,000",For Sale,49.2878997,-123.1166553,2,3,11 Mar 25
"1004 - 660 Quayside Drive, New Westminster","935,000",For Sale,49.20105,-122.90912,2,2,11 Mar 25
"44 - 20150 81 Avenue, Langley","949,888",For Sale,49.1491323,-122.6640954,4,3,11 Mar 25
"11215 Harbourview Road, Wainfleet","729,000",For Sale,42.86401,-79.33904,2,1,11 Mar 25
"48 Rose Street, Barrie","875,000",For Sale,44.4014489,-79.6936283,4,4,11 Mar 25
"Lower - 12 Cascaden Street, Toronto","1,680",For Rent,43.8261479,-79.2904212,4,4,11 Mar 25
"63 Edward Horton Crescent, Toronto","4,600",For Rent,43.63329090000001,-79.52031459999999,3,4,11 Mar 25
"24 - 25 Silver Springs Boulevard, Toronto","2,700",For Rent,43.8000453,-79.3056307,2,1,11 Mar 25
"337 - 120 Parliament Street, Toronto","2,700",For Rent,43.6537663,-79.36406769999999,2,2,11 Mar 25
"2207 - 19 Western Battery Road, Toronto","3,300",For Rent,43.63961490000001,-79.41153419999999,2,2,11 Mar 25
"3449 Craig Landing, Edmonton","618,888",For Sale,53.4099726,-113.5870709,3,3,11 Mar 25
"114 Muskego Crescent, Ottawa","879,000",For Sale,45.3546077,-75.9425098,5,4,11 Mar 25
"1758 Bromont Way, Ottawa","3,180",For Rent,45.4561623,-75.5185793,3,3,11 Mar 25
"838 Northumberland Avenue, Saskatoon","439,500",For Sale,52.1377946,-106.7191309,3,3,11 Mar 25
"310 - 646 Michigan Street, Victoria","509,900",For Sale,48.41755999999999,-123.36788,1,1,11 Mar 25
"306 - 2636 Hastings Street, Vancouver","599,999",For Sale,49.2810083,-123.0510572,1,1,11 Mar 25
"314 Marina Bay Place, Sylvan Lake","1,150,000",For Sale,52.3145606,-114.1087914,3,3,11 Mar 25
"137 King Street, Kitchener","3,700,000",For Sale,43.4506299,-80.49167000000001,0,0,11 Mar 25
"545 Kennedy Circle, Milton","1,200",For Rent,43.4980183,-79.8309562,2,1,11 Mar 25
"UPPER - 25 Hubbell Road, Brampton","3,100",For Rent,43.6334819,-79.80071319999999,1,3,11 Mar 25
"10 - 2800 John Street, Markham","90,000",For Sale,43.8264523,-79.3556201,3,3,11 Mar 25
"6 - 1 Leaside Park Drive, Toronto",21,For Rent,43.7028571,-79.3515111,,,11 Mar 25
"6 - 6 Greenbriar Road, Toronto","2,700",For Rent,43.7677377,-79.3804547,,,11 Mar 25
"202 - 393 King Street, Toronto","899,000",For Sale,43.6453796,-79.3936722,1,1,11 Mar 25
"157 Porchlight Drive, Elmira","749,900",For Sale,43.5986156,-80.5740663,2,2,11 Mar 25
"8012 33 Avenue, Calgary","718,817",For Sale,51.0861034,-114.2039414,1,2,11 Mar 25
"675 King Street Street, Port Colborne","69,000",For Sale,42.89554280000001,-79.25186149999999,,,11 Mar 25
"Main - 325 Robert Street, Hamilton","1,898",For Rent,43.2589523,-79.85205069999999,2,1,11 Mar 25
"1 West Avenue, Winona","1,648,000",For Sale,43.2121828,-79.6512149,4,5,11 Mar 25
"79 Roseheath Drive, Vaughan","3,400",For Rent,43.8537047,-79.53426619999999,3,3,11 Mar 25
"1632 Henrica Avenue, London","3,200",For Rent,43.0162285,-81.3409195,3,4,11 Mar 25
"675 King Street, Port Colborne","69,000",For Sale,42.89554280000001,-79.25186149999999,,,11 Mar 25
"408 - 1235 Richmond Street, London",950,For Rent,43.0128341,-81.2656281,2,2,11 Mar 25
"13 - 2220 Queensway Drive, Burlington","899,000",For Sale,43.3444481,-79.81133899999999,3,3,11 Mar 25
"5907 - 898 Portage Parkway, Vaughan","2,350",For Rent,43.7977917,-79.5285644,2,2,11 Mar 25
"702 - 530 St Clair Avenue, Toronto","899,000",For Sale,43.6833397,-79.4195194,2,2,11 Mar 25
"2206 - 11 Yorkville Avenue, Toronto","2,300",For Rent,43.6715144,-79.3882088,1,1,11 Mar 25
"3307 - 95 Mcmahon Drive, Toronto","3,800",For Rent,43.7669957,-79.37192979999999,3,2,11 Mar 25
"12230 176 Avenue, Edmonton","469,995",For Sale,53.6384498,-113.536423,4,4,11 Mar 25
"4728 Lazelle Avenue, Terrace","789,000",For Sale,54.51797570000001,-128.59633,,,11 Mar 25
"323 Heward Street, Stoughton","199,500",For Sale,49.6801921,-103.0294323,3,1,11 Mar 25
"630 Arc-en-ciel Street, Ottawa","1,100,000",For Sale,45.4663763,-75.4806552,4,3,11 Mar 25
"27 Patterson Crescent, St. Albert","515,000",For Sale,53.6365704,-113.5809649,4,4,11 Mar 25
"1829 Tufford Way, Edmonton","524,900",For Sale,53.4506082,-113.5808137,4,4,11 Mar 25
"629 Meadowview Drive, Fort Saskatchewan","499,900",For Sale,53.6772697,-113.2232323,4,4,11 Mar 25
"202 - 395 River Street, Prince Albert","259,900",For Sale,53.20263380000001,-105.7648724,2,2,11 Mar 25
"4115 - 15 Sage Meadows Landing, Calgary","385,140",For Sale,51.1803525,-114.1322777,2,2,11 Mar 25
"4116 50 Street, Stettler","559,000",For Sale,52.31623889999999,-112.7053223,2,2,11 Mar 25
"326 Panamount Drive, Calgary","685,000",For Sale,51.1580284,-114.0745781,5,3,11 Mar 25
"2902 - 977 Mainland Street, Vancouver","699,900",For Sale,49.2773752,-123.118231,3,4,11 Mar 25
"4 Saddlefield Road, Calgary","599,900",For Sale,51.128739,-113.9374999,1,1,11 Mar 25
"209 - 199 Victory Ship Way, North Vancouver","1,149,000",For Sale,49.3088826,-123.0773012,5,3,11 Mar 25
"18 Julien Street, Champlain","449,999",For Sale,45.6204715,-74.6835049,2,2,11 Mar 25
"116 Eva Drive, Woolwich","1,299,000",For Sale,43.4701579,-80.4204633,2,2,11 Mar 25
"Bsmt - 17 Yardmaster Drive, Brampton","1,500",For Rent,43.6772994,-79.8413336,4,4,11 Mar 25
"3531 Garrard Road, Whitby","2,090,000",For Sale,43.921712,-78.9166911,3,3,11 Mar 25
"531 Sidney Street, Belleville","499,000",For Sale,44.1768188,-77.4055963,3,1,11 Mar 25
"20 Rothbury Road, Richmond Hill","4,950",For Rent,43.9047068,-79.4545449,4,4,11 Mar 25
"8 Summer Drive, Toronto","3,200",For Rent,43.7223954,-79.26280009999999,3,2,11 Mar 25
"1004 - 93 Arthur Street, Guelph","3,650",For Rent,43.5447727,-80.2412378,2,2,11 Mar 25
"414 - 7 Erie Avenue, Brantford","2,100",For Rent,43.1341774,-80.2623394,2,2,11 Mar 25
"711 - 2489 Taunton Road, Oakville","2,250",For Rent,43.4863009,-79.720737,1,1,11 Mar 25
"710 - 90 Glen Everest Road, Toronto","2,300",For Rent,43.7031342,-79.25277299999999,1,1,11 Mar 25
"2601 - 117 Broadway Avenue, Toronto","2,100",For Rent,43.71035699999999,-79.3925946,1,1,11 Mar 25
"930 - 2020 Bathurst Street, Toronto","2,750",For Rent,43.7006981,-79.4256444,2,2,11 Mar 25
