Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Lynn Valley,2020,Spring,House,4,2,1950,1972,double,2225,2369,Finished,2,3105006.35
Lynn Valley,2020,Summer,Condo,5,1,2010,2020,double,773,7388,Finished,2,929494.07
Lynn Valley,2020,Fall,Townhouse,3,1,1964,2015,triple,2892,7583,Not Finished,0,2191801.236
Lynn Valley,2020,Winter,Condo,3,3,2016,0,double,4071,4601,Finished,0,2415452.94
Lynn Valley,2021,Spring,Townhouse,5,1,2007,0,double,1993,1755,Finished,2,3853016.652
Lynn Valley,2021,Winter,Duplex,3,3,2000,0,single,1810,6201,Not Finished,1,4248985.62
Lynn Valley,2022,Spring,Condo,3,3,2009,2019,double,625,6660,Not Finished,2,2617691.676
Lynn Valley,2022,Fall,Condo,2,1,1962,2017,none,4886,6423,Not Finished,2,1439260.91
Lynn Valley,2023,Spring,Townhouse,5,2,1988,1998,single,3185,5184,Not Finished,0,2249949.54
Lynn Valley,2023,Summer,House,1,2,1988,2013,double,3084,6898,Not Finished,2,4772788.97
Lynn Valley,2023,Fall,House,1,1,2019,0,triple,2693,3233,Finished,2,3835694.75
Lynn Valley,2023,Winter,Condo,2,3,1996,2019,single,4922,3022,Not Finished,2,754127.37
Central Lonsdale,2004,Spring,Duplex,4,2,1970,1989,triple,2892,6354,Not Finished,1,1973217.87
Central Lonsdale,2004,Summer,Condo,1,1,1977,2001,double,3205,6357,Finished,0,507355.42
Central Lonsdale,2004,Fall,House,1,1,1959,1978,double,3597,4317,Not Finished,2,1068904.0
Central Lonsdale,2004,Winter,House,1,1,1990,2021,triple,2297,3749,Not Finished,2,1234054.612
Central Lonsdale,2005,Spring,House,5,2,2021,0,single,2100,7701,Finished,1,3101414.44
Central Lonsdale,2005,Summer,Triplex,4,2,2017,0,triple,4085,9532,Not Finished,0,2170020.67
Central Lonsdale,2005,Fall,Condo,3,2,1951,0,double,1980,3639,Not Finished,0,311120.27
Central Lonsdale,2005,Winter,Triplex,4,3,1964,2021,triple,2705,9356,Finished,2,1162950.19
Central Lonsdale,2006,Spring,Condo,3,1,2001,2017,double,2866,8462,Not Finished,1,342115.84
Central Lonsdale,2006,Summer,Triplex,1,3,1982,0,none,2582,8656,Not Finished,0,1470710.79
Central Lonsdale,2006,Fall,Townhouse,2,2,2000,2020,single,1587,1859,Not Finished,2,1993711.29
Central Lonsdale,2006,Winter,Condo,3,1,1961,0,single,2058,5233,Not Finished,1,673953.0
Central Lonsdale,2007,Spring,Triplex,4,2,2005,0,single,3533,8124,Not Finished,2,1836333.3
Central Lonsdale,2007,Summer,Triplex,2,2,1954,0,triple,2061,4079,Not Finished,2,1236600.43
Central Lonsdale,2007,Fall,Condo,1,2,1952,2014,double,816,8415,Finished,0,840705.36
Central Lonsdale,2007,Winter,Condo,2,2,2021,0,triple,4221,2331,Finished,0,766732.44
Central Lonsdale,2008,Spring,Townhouse,1,2,2021,0,none,2456,6533,Not Finished,1,2043414.42
Central Lonsdale,2008,Summer,Condo,2,3,2009,0,none,1725,7765,Finished,2,590268.76
Central Lonsdale,2008,Fall,House,5,1,1994,2004,single,4386,4825,Finished,0,867581.82
Central Lonsdale,2008,Winter,Duplex,3,2,2014,0,double,3107,1780,Finished,0,920257.849
Central Lonsdale,2009,Spring,Condo,1,3,1964,0,double,2114,6948,Not Finished,1,1359470.37
Central Lonsdale,2009,Summer,Townhouse,1,2,1968,2021,double,3791,5925,Finished,1,1773474.18
Central Lonsdale,2009,Fall,Townhouse,5,2,1964,0,single,1898,2178,Not Finished,0,1580616.68
Central Lonsdale,2009,Winter,Townhouse,5,1,1977,2016,triple,4732,5784,Finished,1,606673.26
Central Lonsdale,2010,Spring,Condo,5,3,2022,0,triple,3545,6742,Not Finished,1,560863.68
Central Lonsdale,2010,Summer,Triplex,1,3,2014,0,none,3177,2300,Not Finished,1,1035503.88
Central Lonsdale,2010,Fall,Condo,1,2,1969,2004,single,2315,4526,Finished,2,581436.79
Central Lonsdale,2010,Winter,House,1,3,1980,1991,double,660,8612,Not Finished,2,1140885.96
Central Lonsdale,2011,Spring,Duplex,4,1,1971,2009,double,2120,5513,Finished,2,1385753.16
Central Lonsdale,2011,Summer,House,4,2,1972,1994,none,2295,5145,Not Finished,0,1076153.96
Central Lonsdale,2011,Fall,Condo,5,3,2019,0,double,879,7414,Not Finished,1,1148017.91
Central Lonsdale,2011,Winter,Duplex,3,3,1976,0,triple,2908,5933,Finished,0,1372402.27
Central Lonsdale,2012,Spring,House,1,3,1981,0,triple,4596,9051,Finished,1,2695462.98
Central Lonsdale,2012,Summer,Triplex,5,3,1971,0,single,1765,1495,Finished,1,1511825.77
Central Lonsdale,2012,Fall,Condo,3,3,2004,0,none,4785,5269,Finished,2,1616925.35
Central Lonsdale,2012,Winter,Duplex,2,3,1957,0,none,2518,6968,Finished,2,2534372.74
Central Lonsdale,2013,Spring,Condo,4,1,1954,0,single,3303,1021,Not Finished,1,943277.34
Central Lonsdale,2013,Summer,Townhouse,5,3,2007,2023,double,1137,7630,Not Finished,2,1332954.02
Central Lonsdale,2013,Fall,Townhouse,2,2,1988,0,double,1537,9118,Not Finished,2,1027977.87
Central Lonsdale,2013,Winter,Townhouse,3,1,1982,0,double,1622,1169,Finished,1,1895074.14
Central Lonsdale,2014,Spring,Condo,3,3,2016,0,none,3334,6181,Not Finished,1,851458.03
Central Lonsdale,2014,Summer,Triplex,1,3,1970,2009,double,4173,6962,Not Finished,0,3525360.04
Central Lonsdale,2014,Fall,Duplex,4,3,1966,2008,double,2134,5679,Not Finished,1,2137947.16
Central Lonsdale,2014,Winter,Duplex,2,1,1978,2020,triple,729,1714,Not Finished,0,3248327.81
Central Lonsdale,2015,Spring,Duplex,4,1,1994,0,single,4074,9513,Not Finished,1,3192980.47
Central Lonsdale,2015,Summer,House,4,1,1973,1985,double,3011,9249,Not Finished,1,4787976.52
Central Lonsdale,2015,Fall,Townhouse,2,3,1954,1995,double,4509,3859,Not Finished,2,2888650.59
Central Lonsdale,2015,Winter,House,3,2,2012,2023,triple,1369,8359,Not Finished,0,1075027.44
Central Lonsdale,2016,Spring,Townhouse,4,1,1994,2013,none,2331,8480,Not Finished,0,2999823.07
Central Lonsdale,2016,Summer,House,1,1,1971,0,triple,4632,4486,Not Finished,2,1148756.54
Central Lonsdale,2016,Fall,Condo,2,1,1974,2021,double,4896,1594,Not Finished,1,808939.21
Central Lonsdale,2016,Winter,House,5,1,2002,2013,triple,2050,8137,Not Finished,0,4164499.49
Central Lonsdale,2017,Spring,House,1,3,1984,2010,triple,4728,5409,Finished,0,3221649.12
Central Lonsdale,2017,Summer,Condo,2,3,1994,0,double,4251,9094,Finished,0,1633500.31
Central Lonsdale,2017,Fall,Condo,1,1,2012,2022,none,4854,7938,Finished,2,1077184.87
Central Lonsdale,2017,Winter,Townhouse,2,3,1965,0,none,3910,9084,Finished,0,2604298.41
Central Lonsdale,2018,Spring,House,4,1,1986,0,single,1073,8417,Finished,1,4384425.67
Central Lonsdale,2018,Summer,Townhouse,3,3,2014,0,double,510,2688,Not Finished,0,1512647.89
Central Lonsdale,2018,Fall,Townhouse,5,3,2015,0,double,4948,5213,Not Finished,1,2305185.48
Central Lonsdale,2018,Winter,Triplex,1,3,1950,2002,none,3273,8663,Finished,1,3936181.12
Central Lonsdale,2019,Spring,Condo,1,3,1987,2007,triple,2257,9817,Finished,1,1703033.76
Central Lonsdale,2019,Summer,Triplex,4,2,1987,0,triple,3644,1733,Not Finished,2,4597179.51
Central Lonsdale,2019,Fall,House,3,3,1958,1993,single,4350,9573,Finished,1,4492151.56
Central Lonsdale,2019,Winter,Duplex,2,3,1969,1985,double,2964,4105,Not Finished,2,1389379.78
Central Lonsdale,2020,Spring,Duplex,3,1,2010,0,single,4642,4253,Finished,0,4443682.48
Central Lonsdale,2020,Summer,House,5,3,2012,0,none,3462,1214,Not Finished,2,5027768.62
Central Lonsdale,2020,Fall,House,1,2,1984,2007,single,1862,3308,Not Finished,2,2603862.852
Central Lonsdale,2020,Winter,Triplex,5,1,1995,2008,double,1943,2314,Finished,2,5173781.711999999
Central Lonsdale,2021,Spring,Triplex,4,2,1996,0,single,624,8151,Finished,0,1194242.3136
Central Lonsdale,2021,Summer,Duplex,2,2,1965,0,triple,3849,6490,Not Finished,0,3924336.648
Central Lonsdale,2021,Fall,House,5,1,1961,1992,none,1778,1315,Not Finished,0,3965579.484
Central Lonsdale,2021,Winter,House,3,2,1978,0,double,4320,2973,Finished,2,3310290.132
Central Lonsdale,2022,Spring,Duplex,4,1,1951,0,double,4261,3947,Finished,0,5068860.323999999
Central Lonsdale,2022,Summer,Condo,3,2,1976,2016,none,1577,9368,Not Finished,1,977170.488
Central Lonsdale,2022,Fall,Duplex,2,1,1998,0,none,650,4416,Not Finished,1,1901393.61
Central Lonsdale,2022,Winter,Duplex,3,1,2012,0,single,3085,3035,Not Finished,1,2160454.16
Central Lonsdale,2023,Spring,Condo,4,2,1991,2002,double,982,9602,Finished,1,1390868.34
Central Lonsdale,2023,Fall,Townhouse,5,3,1987,0,single,3887,5090,Finished,1,1918479.76
Central Lonsdale,2023,Winter,Duplex,3,2,2005,2018,none,4930,4747,Not Finished,1,4549779.68
Ambleside,2004,Spring,Townhouse,4,3,2012,0,triple,1394,7547,Finished,1,1266574.23
Ambleside,2004,Summer,Condo,1,2,1998,2009,double,1347,7653,Finished,1,751564.44
Ambleside,2004,Fall,Condo,2,3,2002,2023,none,1289,7626,Finished,2,867088.01
Ambleside,2004,Winter,Duplex,4,2,1966,0,single,2243,2101,Not Finished,1,925365.78
Ambleside,2005,Spring,Triplex,1,3,1970,0,none,1318,6620,Finished,2,1941110.22
Ambleside,2005,Summer,House,2,3,1973,1984,single,4806,8972,Finished,2,1437252.48
Ambleside,2005,Fall,Condo,1,3,2001,0,double,3412,3661,Not Finished,0,769864.74
Ambleside,2005,Winter,Condo,2,3,2010,0,single,1266,4255,Not Finished,2,499597.83
Ambleside,2006,Spring,House,4,3,2018,0,triple,1590,9485,Not Finished,2,3805036.09
Ambleside,2006,Summer,Condo,1,1,1972,0,none,2264,8741,Finished,2,1139225.46
Ambleside,2006,Fall,Condo,2,3,1972,0,single,2354,3261,Not Finished,0,1255062.81
Ambleside,2006,Winter,House,3,2,1982,0,triple,1198,7041,Finished,0,2478230.83
Ambleside,2007,Spring,Condo,2,2,2020,0,double,4110,4435,Finished,0,1112944.34
Ambleside,2007,Summer,House,2,1,1979,2011,none,2012,1713,Finished,1,3504603.53
Ambleside,2007,Fall,House,5,1,1984,0,double,564,5026,Not Finished,0,957837.21
Ambleside,2007,Winter,House,4,1,1999,0,triple,2083,4396,Not Finished,1,811497.35
Ambleside,2008,Spring,Townhouse,1,2,2019,0,none,1698,6790,Not Finished,2,1964029.77
Ambleside,2008,Summer,House,2,3,1971,0,double,3510,5566,Finished,2,2274378.13
Ambleside,2008,Fall,Duplex,4,1,2005,0,triple,3258,6666,Finished,1,1117651.64
Ambleside,2008,Winter,Duplex,3,1,2020,0,none,2853,2028,Finished,0,1560932.79
Ambleside,2009,Spring,Townhouse,5,3,1998,0,none,1416,6163,Finished,1,2295539.41
Ambleside,2009,Summer,Townhouse,5,3,1988,2020,single,2856,2557,Finished,0,2279711.87
Ambleside,2009,Fall,Townhouse,4,1,1963,0,none,3557,4593,Not Finished,2,756005.38
Ambleside,2009,Winter,Triplex,3,2,1997,0,single,2257,7787,Finished,2,2780785.5
Ambleside,2010,Spring,Duplex,1,1,2004,2023,none,1632,7649,Finished,1,1954632.834
Ambleside,2010,Summer,Duplex,2,3,2017,0,single,2187,2715,Not Finished,2,2530802.25
Ambleside,2010,Fall,Duplex,3,1,1969,0,triple,564,3544,Finished,0,1609059.21
Ambleside,2010,Winter,Triplex,3,1,1965,2012,triple,2252,9732,Finished,1,2030291.66
Ambleside,2011,Spring,Duplex,2,2,2017,0,double,2596,7757,Not Finished,0,2230779.86
Ambleside,2011,Summer,Duplex,1,3,1951,2019,none,1102,9291,Not Finished,1,2384889.6
Ambleside,2011,Fall,Triplex,4,1,1996,2010,triple,2957,6155,Not Finished,2,2174237.02
Ambleside,2011,Winter,House,5,3,1984,2009,double,1764,9800,Finished,2,4074756.39
Ambleside,2012,Spring,Triplex,1,3,2007,0,none,3238,6718,Not Finished,0,2482116.73
Ambleside,2012,Summer,Townhouse,1,1,1981,2000,triple,2771,1019,Not Finished,2,1466119.76
Ambleside,2012,Fall,Townhouse,5,1,1966,0,single,1023,7994,Not Finished,1,1149612.9
Ambleside,2012,Winter,Triplex,4,3,2017,0,none,4536,5744,Not Finished,0,2665958.87
Ambleside,2013,Spring,House,1,1,2011,0,double,1828,4283,Finished,1,2385485.89
Ambleside,2013,Summer,Duplex,3,3,1955,0,double,2627,6733,Finished,1,2128603.8
Ambleside,2013,Fall,Townhouse,4,1,1988,0,none,3919,8791,Not Finished,0,1041963.22
Ambleside,2013,Winter,Duplex,1,3,1987,2004,single,822,5191,Not Finished,1,1878250.03
Ambleside,2014,Spring,House,2,2,1981,2020,triple,3554,5692,Finished,0,2964060.81
Ambleside,2014,Summer,Condo,3,3,1991,0,single,1025,5418,Not Finished,0,1774670.05
Ambleside,2014,Fall,House,3,2,1990,2010,none,2743,9659,Not Finished,0,1478493.79
Ambleside,2014,Winter,Condo,5,1,2007,2020,double,1255,5093,Finished,0,1278868.94
Ambleside,2015,Spring,House,4,3,1982,0,double,4911,9362,Finished,2,3213760.61
Ambleside,2015,Summer,Duplex,4,1,1989,2023,single,505,3746,Not Finished,0,2993602.94
Ambleside,2015,Fall,House,2,1,1996,2020,single,644,8218,Not Finished,2,4063148.41
Ambleside,2015,Winter,Triplex,2,1,1954,1995,single,3693,4022,Finished,2,2888120.44
Ambleside,2016,Spring,Condo,2,1,2016,0,single,3965,1032,Not Finished,0,802115.46
Ambleside,2016,Summer,Duplex,3,2,1954,0,triple,2361,4598,Finished,2,1869571.07
Ambleside,2016,Fall,House,1,1,2007,0,triple,4964,2097,Finished,0,3228849.78
Ambleside,2016,Winter,Triplex,3,2,1954,0,triple,2280,5480,Finished,0,1415724.96
Ambleside,2017,Spring,Townhouse,1,1,1965,2003,triple,640,1992,Finished,1,1660625.16
Ambleside,2017,Summer,Triplex,3,2,1981,0,triple,2745,2784,Finished,0,3439413.41
Ambleside,2017,Fall,Duplex,4,2,1988,0,triple,4139,6753,Not Finished,2,2604808.87
Ambleside,2017,Winter,Condo,3,2,1990,0,double,4932,6416,Finished,0,838730.31
Ambleside,2018,Spring,Duplex,4,3,1952,0,triple,2532,1884,Finished,0,1337378.17
Ambleside,2018,Summer,Triplex,5,3,1987,2013,double,1868,6724,Finished,0,2637524.59
Ambleside,2018,Fall,Townhouse,3,3,2008,2018,double,1196,8772,Not Finished,2,1585170.8
Ambleside,2018,Winter,Triplex,5,1,1981,0,none,3348,5880,Not Finished,1,1318078.16
Ambleside,2019,Spring,Duplex,3,1,1993,2012,triple,1685,2085,Finished,2,2763802.05
Ambleside,2019,Summer,Townhouse,2,1,1959,0,none,4354,1531,Not Finished,2,1567296.89
Ambleside,2019,Fall,House,5,3,1977,0,double,3657,9041,Not Finished,2,4152309.51
Ambleside,2019,Winter,Triplex,3,3,1973,0,double,1889,6295,Finished,1,4137790.48
Ambleside,2020,Spring,Triplex,3,2,1981,0,none,2783,4625,Finished,2,2399682.9
Ambleside,2020,Summer,Townhouse,2,3,1984,0,triple,4259,5241,Not Finished,0,1555773.47
Ambleside,2020,Fall,Condo,5,1,1953,0,double,1488,7132,Finished,0,2176489.56
Ambleside,2020,Winter,Triplex,2,3,1992,0,double,4895,7720,Not Finished,0,5211755.723999999
Ambleside,2021,Spring,House,4,1,1978,2005,single,3631,9490,Finished,0,4776321.912
Ambleside,2021,Summer,Townhouse,4,2,2012,0,single,4665,4239,Finished,2,1864901.484
Ambleside,2021,Fall,Triplex,4,2,1968,0,none,1023,6751,Finished,0,3645427.572
Ambleside,2021,Winter,Triplex,1,3,1961,1978,single,3075,1093,Finished,0,2019065.436
Ambleside,2022,Spring,Duplex,4,1,1992,2021,triple,2577,8562,Not Finished,1,4677274.392
Ambleside,2022,Summer,Duplex,5,3,2005,2020,none,3735,7895,Not Finished,2,3721203.264
Ambleside,2022,Fall,Townhouse,2,3,1966,2009,triple,4859,3526,Finished,0,1942765.07
Ambleside,2022,Winter,Townhouse,3,3,1963,0,none,4502,7630,Finished,2,2519278.97
Ambleside,2023,Spring,Condo,3,3,1970,1997,none,873,3454,Not Finished,2,1657465.15
Ambleside,2023,Summer,House,2,2,2004,0,none,1158,5565,Finished,1,2927893.47
Ambleside,2023,Fall,Triplex,2,3,1951,0,single,568,2853,Finished,2,4017567.57
Ambleside,2023,Winter,Duplex,3,1,1972,1993,double,1388,7375,Not Finished,0,2239006.54
Dundarave,2004,Spring,House,1,3,2000,2023,triple,1535,2244,Not Finished,2,3290075.44
Dundarave,2004,Summer,Condo,2,1,1951,0,triple,565,8530,Finished,1,562141.48
Dundarave,2004,Fall,Duplex,1,1,1953,0,triple,4192,3036,Finished,2,916202.49
Dundarave,2004,Winter,Duplex,4,1,1973,1990,none,3544,4050,Not Finished,0,772158.93
Dundarave,2005,Spring,Triplex,1,2,1984,2004,double,826,4490,Not Finished,2,2213724.71
Dundarave,2005,Summer,Townhouse,4,2,2001,0,single,4891,9859,Finished,0,1708256.3
Dundarave,2005,Fall,Condo,5,1,1993,0,triple,664,9070,Not Finished,2,351157.73
Dundarave,2005,Winter,Townhouse,1,2,2022,0,triple,2110,2205,Not Finished,1,1882619.91
Dundarave,2006,Spring,House,1,3,1977,1991,none,4469,6744,Finished,1,1426052.27
Dundarave,2006,Summer,Townhouse,1,2,1964,2018,triple,2697,4284,Not Finished,1,799729.96
Dundarave,2006,Fall,Townhouse,5,3,1958,1995,triple,2534,7494,Finished,2,1824784.15
Dundarave,2006,Winter,Triplex,1,2,1972,2002,single,786,5909,Finished,2,2294381.36
Dundarave,2007,Spring,Triplex,4,2,1978,1996,single,1705,7546,Not Finished,2,1117392.55
Dundarave,2007,Summer,Townhouse,4,2,2005,2022,none,2564,7866,Not Finished,1,1913458.82
Dundarave,2007,Fall,House,3,2,2023,0,double,2194,1541,Finished,1,3302207.45
Dundarave,2007,Winter,House,4,1,2020,0,none,3050,4456,Not Finished,0,1474395.45
Dundarave,2008,Spring,Condo,2,3,1973,1994,single,4104,3820,Finished,1,445557.74
Dundarave,2008,Summer,House,1,3,2023,0,triple,2704,1799,Finished,2,863835.79
Dundarave,2008,Fall,Condo,4,2,1965,2019,double,3405,3784,Finished,1,953574.11
Dundarave,2008,Winter,Duplex,3,1,2008,2020,triple,4261,1260,Not Finished,0,1319781.806
Dundarave,2009,Spring,Duplex,3,1,1974,2001,none,1861,6047,Finished,1,2330482.67
Dundarave,2009,Summer,House,3,2,1976,0,single,4134,3459,Finished,0,3849597.11
Dundarave,2009,Fall,Townhouse,2,3,1962,0,triple,3720,9436,Not Finished,1,2381003.92
Dundarave,2009,Winter,Triplex,3,2,2009,0,none,1315,9238,Finished,1,1445736.88
Dundarave,2010,Spring,Condo,2,2,2021,0,single,754,5490,Finished,1,945746.32
Dundarave,2010,Summer,Townhouse,2,2,1983,0,single,4119,3822,Not Finished,1,2193170.56
Dundarave,2010,Fall,Townhouse,5,1,1987,0,none,2046,9871,Finished,2,1964198.85
Dundarave,2010,Winter,Townhouse,1,2,1963,1977,double,546,8189,Not Finished,1,2260204.77
Dundarave,2011,Spring,Townhouse,3,3,1985,0,triple,1835,4701,Not Finished,2,1311489.32
Dundarave,2011,Summer,House,1,1,1973,0,single,1217,5866,Not Finished,2,4202494.52
Dundarave,2011,Fall,House,5,2,1953,1995,double,1904,3930,Finished,0,1627729.56
Dundarave,2011,Winter,House,5,3,1974,1993,single,1004,7568,Not Finished,2,1108266.47
Dundarave,2012,Spring,Triplex,1,1,2014,0,none,1943,8975,Finished,0,2772554.68
Dundarave,2012,Summer,Condo,1,2,1965,1983,double,4070,2849,Not Finished,1,481922.46
Dundarave,2012,Fall,Triplex,2,3,2003,0,triple,2312,9861,Not Finished,1,1328501.77
Dundarave,2012,Winter,Duplex,1,3,1976,0,double,3091,3503,Not Finished,0,2624803.68
Dundarave,2013,Spring,House,1,2,2009,2022,none,3886,4337,Not Finished,2,4114428.05
Dundarave,2013,Summer,Condo,5,2,1967,2016,double,4373,6050,Finished,2,652719.55
Dundarave,2013,Fall,House,4,2,1979,1994,single,1716,9442,Not Finished,1,3869566.83
Dundarave,2013,Winter,Triplex,2,3,1995,0,triple,3262,5584,Finished,0,2991867.77
Dundarave,2014,Spring,Duplex,2,1,2003,2015,none,2034,4662,Finished,2,3159136.16
Dundarave,2014,Summer,Condo,3,3,1970,0,none,4272,8113,Finished,1,1221834.98
Dundarave,2014,Fall,House,5,2,2006,2021,none,3022,1163,Not Finished,2,2650355.5
Dundarave,2014,Winter,House,4,1,1961,1994,single,882,9549,Not Finished,1,4957335.46
Dundarave,2015,Spring,Condo,1,2,1958,1979,single,4484,5757,Finished,0,846419.49
Dundarave,2015,Summer,Triplex,3,1,1986,0,triple,3890,2378,Finished,2,1511738.91
Dundarave,2015,Fall,House,3,3,1982,0,single,1721,5227,Finished,2,997075.63
Dundarave,2015,Winter,Duplex,3,3,1958,0,double,2057,2924,Not Finished,1,1099351.48
Dundarave,2016,Spring,Duplex,4,3,2014,0,single,4198,6005,Not Finished,0,1639620.29
Dundarave,2016,Summer,Triplex,1,3,2015,0,single,4047,3789,Not Finished,0,1504041.2
Dundarave,2016,Fall,Triplex,2,2,1998,2021,triple,4872,8277,Finished,1,1939975.05
Dundarave,2016,Winter,House,3,1,2011,2023,single,3820,5353,Not Finished,0,4774904.02
Dundarave,2017,Spring,House,1,2,1966,2003,double,3190,7407,Not Finished,0,1104083.25
Dundarave,2017,Summer,Townhouse,1,3,2017,0,single,605,6490,Finished,2,1751108.5
Dundarave,2017,Fall,Condo,2,2,1985,0,double,3836,5356,Not Finished,1,1090772.67
Dundarave,2017,Winter,Townhouse,4,3,1996,0,none,1033,8176,Finished,1,1020807.77
Dundarave,2018,Spring,Condo,2,3,2023,0,double,1953,8753,Not Finished,1,542087.71
Dundarave,2018,Summer,Townhouse,1,3,1985,0,none,4003,3315,Finished,1,1636329.47
Dundarave,2018,Fall,Townhouse,1,3,1960,1973,single,4230,5282,Not Finished,1,2734546.04
Dundarave,2018,Winter,Townhouse,2,3,2011,0,single,536,9092,Not Finished,0,1555818.12
Dundarave,2019,Spring,Triplex,5,1,1970,2018,none,2996,4288,Finished,1,3129755.97
Dundarave,2019,Summer,Condo,2,1,1961,0,none,3210,3127,Finished,1,2024936.32
Dundarave,2019,Fall,Townhouse,3,1,2005,2019,double,1723,9351,Finished,2,1943370.03
Dundarave,2019,Winter,Townhouse,3,1,2021,0,single,679,4744,Not Finished,1,3326114.51
Dundarave,2020,Spring,Condo,4,2,1995,0,none,3005,2026,Not Finished,1,829317.74
Dundarave,2020,Summer,Triplex,1,2,2006,0,double,3694,4169,Finished,1,4029411.0
Dundarave,2020,Fall,Townhouse,3,2,1956,2022,none,2250,5912,Not Finished,1,1238424.42
Dundarave,2020,Winter,House,1,2,1978,2014,double,3614,6226,Not Finished,2,1902314.988
Dundarave,2021,Spring,House,1,1,2010,2021,triple,3314,5331,Not Finished,2,3597936.468
Dundarave,2021,Summer,Duplex,5,3,1982,2013,none,615,7828,Finished,0,2337653.1696
Dundarave,2021,Fall,House,3,2,2023,0,triple,4618,9738,Finished,0,3653802.432
Dundarave,2021,Winter,House,3,3,1960,2002,double,2367,8967,Not Finished,2,3132153.336
Dundarave,2022,Fall,House,4,2,1990,2001,triple,4301,9497,Not Finished,0,3192329.15
Dundarave,2022,Winter,Condo,4,3,1984,2007,single,2319,7702,Finished,0,1385621.24
Dundarave,2023,Spring,Duplex,4,1,1988,0,single,2367,1175,Not Finished,1,2457991.63
Dundarave,2023,Summer,Townhouse,3,1,1970,1980,triple,4321,9525,Not Finished,1,2795403.2
Dundarave,2023,Fall,Townhouse,5,1,1970,2020,none,999,2834,Not Finished,2,1172084.73
Dundarave,2023,Winter,Triplex,5,1,1995,0,single,1043,3981,Not Finished,0,2893159.54
Horseshoe Bay,2004,Spring,Townhouse,2,3,2001,0,triple,1934,2276,Not Finished,0,1249462.12
Horseshoe Bay,2004,Summer,Condo,2,1,2003,0,double,4784,2625,Not Finished,0,943819.74
Horseshoe Bay,2004,Fall,Townhouse,3,1,1972,1987,double,4582,3370,Finished,2,1720557.07
Horseshoe Bay,2004,Winter,Duplex,4,1,2017,0,none,4831,5208,Finished,1,2077879.59
Horseshoe Bay,2005,Spring,Condo,1,2,1992,0,single,3679,5802,Finished,2,635991.98
Horseshoe Bay,2005,Summer,Duplex,5,3,2008,2021,single,1941,9809,Finished,1,788998.21
Horseshoe Bay,2005,Fall,Duplex,2,2,1966,0,double,3883,1703,Finished,0,1094567.87
Horseshoe Bay,2005,Winter,Condo,1,2,1989,0,double,3244,7326,Finished,1,814770.98
